time,A,B,C
0.0,14.802878984487135,2.5954183101970596,3.2555333473775443
0.050025012506253574,14.634128697917081,2.5136912199962014,3.4324495684712226
0.10005002501250715,14.462599499140172,2.432058487270423,3.612482259512736
0.15007503751876072,14.288449461925037,2.350562413255521,3.7955125532589573
0.2001000500250143,14.111838500301015,2.269246546853609,3.9814176189311263
0.25012506253126787,13.932928160786915,2.1881556113093827,4.170070834151913
0.30015007503752145,13.751881412556601,2.1073354282798067,4.3613419632354855
0.350175087543775,13.568862435866833,2.0268328394258117,4.555097341523388
0.4002001000500286,13.384036409075977,1.9466956256597543,4.751200065447592
0.45022511255628217,13.1975692945844,1.866972424187155,4.949510187991557
0.5002501250625357,13.009627624029301,1.7877126434856805,5.14988491920986
0.5502751375687893,12.820378283067853,1.708966376368818,5.352178831457683
0.6003001500750429,12.62998829608324,1.630784311285517,5.556244068972453
0.6503251625812965,12.438624611148281,1.5532176420111792,5.76193056144191
0.70035017508755,12.24645388558076,1.476317975888501,5.9690862411855194
0.7503751875938036,12.053642272423565,1.4001372407803099,6.177557263569156
0.8004002001000572,11.860355208181058,1.324727590899367,6.387188230267265
0.8504252126063108,11.666757202140968,1.2501413116826958,6.597822414981132
0.9004502251125643,11.473011627608093,1.1764307238805052,6.809301991217636
0.9504752376188179,11.279280515373037,1.1036480870319436,7.0214682617287565
1.0005002501250715,11.085724349735045,1.031845502501489,7.23416188920929
1.050525262631325,10.892501867393687,0.9610748162515124,7.44722312784778
1.1005502751375786,10.6997698595191,0.8913875215274989,7.660492055324328
1.1505752876438322,10.50768297730492,0.8228346616334856,7.873808804847954
1.2006003001500858,10.316393541302052,0.7554667329756328,8.087013796826474
1.2506253126563394,10.126051354824805,0.6893335885521502,8.299947969762357
1.300650325162593,9.936803521713843,0.6244843420676898,8.512453009969931
1.3506753376688465,9.748794268732855,0.5609672728499027,8.724371579711223
1.4007003501751,9.562164772867822,0.49882973174505585,8.93554754335127
1.4507253626813537,9.377052993789295,0.4381180481685685,9.145826191137054
1.5007503751876072,9.193593511728986,0.37887743848497546,9.355054460209427
1.5507753876938608,9.0119173710129,0.3211519158899922,9.563081152462049
1.6008004002001144,8.83215192948319,0.2649842019654571,9.76975714886802
1.650825412706368,8.654420714030877,0.2104156400754894,9.974935619901306
1.7008504252126215,8.478843282450965,0.15748611076951005,10.17847223168758
1.750875437718875,8.305535091820722,0.10623394935498617,10.380225347527498
1.8009004502251287,8.134607373590379,0.056695865799160805,10.58005622444389
1.8509254627313823,7.966167015564233,0.008906867115785463,10.777829204414246
1.9009504752376358,7.800316450938173,-0.03709981761120015,10.973411899959727
1.9509754877438894,7.63715355454741,-0.08129280941926173,11.166675373772764
2.001000500250143,7.4767715464660265,-0.12364264873066057,11.357494312076742
2.0510255127563966,7.319258903087198,-0.16412186154904138,11.545747191423006
2.10105052526265,7.164699275800249,-0.20270502245552333,11.731316438643093
2.1510755377689037,7.013171417367483,-0.23936881427581636,11.914088583686954
2.2011005502751573,6.864749116090997,-0.2740920842954986,12.093954405091415
2.251125562781411,6.719501137845864,-0.3068558969062037,12.270809067837263
2.3011505752876644,6.577491176043157,-0.3376435825714861,12.444552253367423
2.351175587793918,6.438777809572447,-0.3664407830074029,12.615088281553996
2.4012006003001716,6.303414468760087,-0.39323549247906425,12.782326224416604
2.451225612806425,6.171449409365845,-0.41801809512123356,12.946180011410533
2.5012506253126787,6.042925694626986,-0.4407813981976416,13.106568526118792
2.5512756378189323,5.917881185345157,-0.4615206612209031,13.263415694198411
2.601300650325186,5.796348537998056,-0.4802336208616854,13.416650562447995
2.6513256628314394,5.6783552108441215,-0.4969205115835112,13.566207368879954
2.701350675337693,5.5639234779754325,-0.5115840819466608,13.712025603697883
2.7513756878439466,5.453070451260181,-0.5242296065323433,13.854050061096592
2.8014007003502,5.3458081101035,-0.5348648934459638,13.992230881819589
2.8514257128564537,5.242143338941927,-0.5435002873661084,14.126523586425822
2.9014507253627073,5.142077972374139,-0.5501486681135996,14.2568890992352
2.951475737868961,5.045608847818033,-0.554825444723138,14.383293762939573
3.0015007503752145,4.952727865571678,-0.557548545007767,14.505709343883284
3.051525762881468,4.863422056143424,-0.5583384006146467,14.624113028034841
3.1015507753877216,4.777673654704872,-0.5572179275785012,14.738487407688439
3.151575787893975,4.695460182508372,-0.5542125023874975,14.848820458951312
3.2016008004002288,4.616754535099753,-0.5493499335838501,14.955105510089863
3.2516258129064823,4.541525077145843,-0.5426604289301578,15.057341200824528
3.301650825412736,4.46973574368566,-0.5341765581800124,15.155531432679815
3.3516758379189895,4.4013461476041265,-0.5239332114996595,15.249685310512625
3.401700850425243,4.336311693116984,-0.5119675535953409,15.339817075357827
3.4517258629314966,4.274583695046269,-0.49831897360889277,15.425946028746317
3.50175087543775,4.216109503656763,-0.48302903085187787,15.508096448665986
3.551775887944004,4.160832634814871,-0.46614139645620534,15.586297497351357
3.6018009004502574,4.1086929052235215,-0.44770179102681384,15.660583121102555
3.651825912956511,4.059626572478811,-0.42775791838942234,15.730991942348396
3.7018509254627645,4.0135664796869595,-0.40635939553352185,15.797567144182647
3.751875937969018,3.9704422043731995,-0.3835576788581691,15.860356347615603
3.8019009504752717,3.9301802114082256,-0.3594059868347496,15.919411481796518
3.8519259629815252,3.892704009671892,-0.3339592192081134,15.974788647474545
3.901950975487779,3.8579343121686933,-0.30727387286357194,16.02654797397793
3.9519759879940324,3.825789199304811,-0.27940795449408723,16.074753470002467
4.002001000500286,3.7961842850323158,-0.2504208902078013,16.11947286851114
4.0520260130065395,3.7690328855626696,-0.22037343222220485,16.160777466056786
4.102051025512793,3.744246190348221,-0.18932756279677523,16.19874195684934
4.152076038019047,3.721733435028223,-0.15734639556147378,16.233444261898093
4.2021010505253,3.7014020760336077,-0.12449407440356206,16.264965353567515
4.252126063031554,3.6831579665435568,-0.09083567008013932,16.293389075892826
4.302151075537807,3.666905533485791,-0.056437074728423284,16.31880196100842
4.352176088044061,3.6525479552723685,-0.021364894450054458,16.341293042048214
4.4022011005503145,3.639987339962921,0.014313659850177164,16.360953662882856
4.452226113056568,3.629124903547921,0.050530883187240826,16.377877285062834
4.502251125562822,3.619861148046209,0.08721868859288374,16.39215929234125
4.552276138069075,3.6120960391124575,0.12430872039631177,16.40389679315276
4.602301150575329,3.605729182853052,0.16173246849527223,16.413188421428018
4.652326163081582,3.6006600015515016,0.1994213834219365,16.420134136124574
4.702351175587836,3.596787908008185,0.23730699200591918,16.424835019856467
4.75237618809409,3.59401247820305,0.27532101343492793,16.427393077004798
4.802401200600343,3.5922336219944677,0.3133954755124077,16.427911031691288
4.852426213106597,3.5913517515725273,0.35146283091032615,16.426492125995733
4.90245122561285,3.5912679473902056,0.38945607321466974,16.42323991879611
4.952476238119104,3.591884121302264,0.42730885256098605,16.418258085607707
5.002501250625357,3.5931031766477446,0.4649555906572327,16.411650219794176
5.052526263131611,3.5948291650190694,0.5023315949917688,16.403519635519245
5.102551275637865,3.5969674394679547,0.5393731720249484,16.393969172803335
5.152576288144118,3.5994248039060053,0.5760177391640724,16.38310100504338
5.202601300650372,3.6021096584661727,0.6122039353228226,16.37101644934852
5.252626313156625,3.6049321405996806,0.6478717298682777,16.35781578003716
5.302651325662879,3.6078042616918506,0.6829625297607241,16.343598045633406
5.3526763381691325,3.6106400389896547,0.7174192846940167,16.32846088969309
5.402701350675386,3.6133556226433377,0.7511865900473729,16.312500375780466
5.45272636318164,3.6158694176743373,0.7842107874623322,16.295810816907572
5.502751375687893,3.618102200691982,0.8164400628626872,16.278484609738364
5.552776388194147,3.6199772311918474,0.8478245417386678,16.260612073849025
5.6028014007004,3.6214203572795567,0.8783163815212127,16.24228129632511
5.652826413206654,3.6223601156744625,0.907869860876562,16.223577981964574
5.7028514257129075,3.6227278258593336,0.9364414657563513,16.20458530934357
5.752876438219161,3.6224576782529123,0.9639899720435875,16.185383792989796
5.802901450725415,3.6214868162943663,0.9904765246402147,16.16605115189478
5.852926463231668,3.619755412339983,1.0158647128479892,16.146662184583715
5.902951475737922,3.6172067372843375,1.0401206419001654,16.127288650947275
5.952976488244175,3.6137872238303075,1.0632130005079667,16.107999161026076
6.003001500750429,3.6094465233438844,1.0851131242922447,16.088859070924027
6.0530265132566825,3.6041375562424216,1.105795054977706,16.069930386012036
6.103051525762936,3.5978165558763475,1.1252355952338702,16.05127167156871
6.15307653826919,3.590443105877125,1.1434143590544616,16.03293797098947
6.203101550775443,3.581980170955936,1.160313817574105,16.01498073168013
6.253126563281697,3.5723941211498267,1.1759193402291297,15.997447738735445
6.30315157578795,3.5616547495239623,1.1902192311768818,15.980383056487364
6.353176588294204,3.5497352833507434,1.2032047608961185,15.963826977992113
6.4032016008004575,3.53661238879818,1.214870192899152,15.947815982509166
6.453226613306711,3.5222661691717643,1.2252128054947098,15.932382701009281
6.503251625812965,3.506680156765622,1.234232908548866,15.917555889732956
6.553276638319218,3.4898412983901963,1.2419338552001007,15.903360411804544
6.603301650825472,3.47173993465481,1.2483220484928537,15.889817226891624
6.653326663331725,3.452369773094591,1.2534069429030503,15.87694338888324
6.703351675837979,3.431727855242022,1.2572010407375167,15.864752051545008
6.7533766883442325,3.409814517753971,1.2597198833982135,15.853252482093751
6.803401700850486,3.386633347715092,1.2609820375110357,15.842450082618525
6.85342671335674,3.362191132249007,1.261009075927767,15.832346419260258
6.903451725862993,3.3364978025777914,1.2598255536187566,15.82293925904698
6.953476738369247,3.309566372680105,1.25745897848252,15.814222614267019
7.0035017508755,3.281412872707289,1.2539397771077814,15.806186794248369
7.053526763381754,3.252056277325179,1.2493012555316092,15.798818464398002
7.103551775888008,3.2215184291582553,1.2435795550466766,15.792100712341789
7.153576788394261,3.189823957520156,1.236813603118875,15.786013120991704
7.203601800900515,3.1570001926225832,1.2290450594853661,15.780531848354647
7.253626813406768,3.123077075461587,1.2203182575114324,15.775629713884353
7.303651825913022,3.088087063587084,1.2106801408929448,15.771276291166032
7.353676838419275,3.052065032967687,1.2001801957994225,15.767438006711593
7.403701850925529,3.0150481761689663,1.1888703785607821,15.764078244632456
7.453726863431783,2.977075897068543,1.1768050390085225,15.761157456946195
7.503751875938036,2.9381897023366665,1.1640408395902755,15.758633279263325
7.55377688844429,2.8984330899150965,1.1506366703835578,15.756460651590965
7.603801900950543,2.8578514347316273,1.1366535601424193,15.754591943981284
7.653826913456797,2.816491871890766,1.1221545835174052,15.752977086744252
7.7038519259630505,2.774403177584518,1.107204764596275,15.75156370493638
7.753876938469304,2.7316356479696746,1.091870976919502,15.750297256830224
7.803901950975558,2.6882409762602255,1.0762218401308068,15.749121176062694
7.853926963481811,2.6442721282852943,1.0603276134293351,15.747977017154483
7.903951975988065,2.5997832167638526,1.0442600859955462,15.74680460408759
7.953976988494318,2.5548293745486252,1.0280924645686431,15.745542181623533
8.004002001000572,2.5094666270913724,1.0118992583585211,15.744126569040635
8.054027013506825,2.4637517643817595,0.9957561614799791,15.742493315965726
8.104052026013079,2.4177422126111994,0.9797399331017435,15.740576859973133
8.154077038519333,2.3714959058115688,0.9639282755068719,15.738310685621432
8.204102051025586,2.3250711577176477,0.9483997102652871,15.735627484597856
8.25412706353184,2.2785265340989937,0.9332334527223303,15.732459316639133
8.304152076038093,2.2319207258054194,0.9185092850110814,15.728737770897931
8.354177088544347,2.18531242276618,0.9043074277983079,15.72439412742479
8.4042021010506,2.1387601891801893,0.8907084109771146,15.719359518436804
8.454227113556854,2.092322340130213,0.8777929435210053,15.7135650890465
8.504252126063108,2.046056819849706,0.8656417827159939,15.706942157127052
8.554277138569361,2.000021081866235,0.8543356029889373,15.699422371993364
8.604302151075615,1.9542719712401713,0.8439548645510545,15.690937871582577
8.654327163581868,1.908865609111666,0.834579682076344,15.681421437822284
8.704352176088122,1.8638572797631863,0.8262896936348585,15.670806649879825
8.754377188594376,1.8193013203982222,0.8191639301007104,15.659028034992144
8.804402201100629,1.7752510138304067,0.8132806852540744,15.646021216581786
8.854427213606883,1.7317584842701048,0.8087173867956079,15.63172305937205
8.904452226113136,1.6888745963881433,0.8055504684905926,15.616071811221474
8.95447723861939,1.646648857828966,0.8038552436581745,15.59900724140622
9.004502251125643,1.6051293253371344,0.8037057802192765,15.580470775087317
9.054527263631897,1.564362514653404,0.8051747775143228,15.560405623709034
9.10455227613815,1.524393314327692,0.8083334450991504,15.538756911084072
9.154577288644404,1.4852649035879628,0.8132513837242501,15.515471794931344
9.204602301150658,1.4470186743947047,0.8199964686992468,15.490499583642682
9.254627313656911,1.409694157802078,0.8286347358404256,15.46379184806553
9.304652326163165,1.3733289547370904,0.8392302701951257,15.435302528099982
9.354677338669418,1.337958671298975,0.8518450977321993,15.404988033920212
9.404702351175672,1.3036168586712176,0.8665390801829926,15.372807341642304
9.454727363681926,1.2703349577290797,0.8833698132119878,15.338722083272526
9.50475237618818,1.2381422484155564,0.9023925280908813,15.302696630782883
9.554777388694433,1.20706580394893,0.923659997044058,15.264698174173567
9.604802401200686,1.1771304499149655,0.9472224424272925,15.22469679339464
9.65482741370694,1.148358728286977,0.9731274498952394,15.1826655240129
9.704852426213193,1.1207708664068339,1.0014198857064682,15.138580416523038
9.754877438719447,1.0943847509500544,1.0321418183081073,15.092420589215646
9.8049024512257,1.0692159068880356,1.0653324443348413,15.044168274528607
9.854927463731954,1.0452774814506245,1.101028019149679,14.993808858821708
9.904952476238208,1.022580233082135,1.1392617920463255,14.94133091552845
9.954977488744461,1.0011325253743513,1.1800639462251359,14.886726231652613
10.005002501250715,0.9809403259500233,1.223461543646551,14.829989827591097
10.055027513756968,0.9620072102609392,1.2694784748578751,14.771119970278184
10.105052526263222,0.9443343702550762,1.3181354138806576,14.710118179660265
10.155077538769476,0.9279206278580083,1.3694497782376152,14.646989228523585
10.20510255127573,0.9127624532045525,1.423435694189202,14.581741135711013
10.255127563781983,0.898853987547655,1.4801039672413143,14.514385152777598
10.305152576288236,0.8861870707627144,1.5394620579764706,14.444935744147276
10.35517758879449,0.8747512733569393,1.6015140632520175,14.373410560846711
10.405202601300743,0.864533932885144,1.6662607027998386,14.299830407904642
10.455227613806997,0.8555201946649383,1.733699311252644,14.22421920551784
10.50525262631325,0.847693056676949,1.8038238356131555,14.146603944097057
10.555277638819504,0.8410334185275763,1.876624838172778,14.067014633318134
10.605302651325758,0.8355201343451093,1.9520895048775995,13.985484245315433
10.655327663832011,0.8311300694725542,2.0302016591300314,13.902048652165778
10.705352676338265,0.8278381608142644,2.1109417810052715,13.816746557822112
10.755377688844519,0.8256174806868531,2.194287031852572,13.729619424666808
10.805402701350772,0.8244393040191387,2.280211284242204,13.640711394864466
10.855427713857026,0.8242731787401414,2.368685157209996,13.550069206704013
10.90545272636328,0.8250869991887059,2.4596760567421123,13.457742106129015
10.955477738869533,0.8268470823737821,2.5531482214341517,13.363781753664114
11.005502751375786,0.8295182469095386,2.6490627732496383,13.268242126953687
11.05552776388204,0.833063894445461,2.747377773294488,13.171179419136827
11.105552776388294,0.8374460934078721,2.848048282515381,13.072651933290018
11.155577788894547,0.8426256648657694,2.9510264272217723,12.97271997317577
11.2056028014008,0.8485622703311297,3.0562614693229437,12.871445730541648
11.255627813907054,0.855214501300991,3.163699881163722,12.768893169220153
11.305652826413308,0.862539970346679,3.2732854248343823,12.665127906284784
11.355677838919561,0.8704954035536843,3.3849592358230574,12.560217090522567
11.405702851425815,0.8790367341141723,3.4986599108712713,12.454229278487215
11.455727863932069,0.8881191968735676,3.614323599886349,12.34723430840069
11.505752876438322,0.8976974236315255,3.7318841017575064,12.239303172173829
11.555777888944576,0.9077255389981074,3.8512729639157617,12.130507885819094
11.60580290145083,0.9181572566055992,3.972419585471609,12.020921358530188
11.655827913957083,0.9289459754776148,4.0952513237583155,11.910617260704575
11.705852926463336,0.9400448763577477,4.219693604102893,11.799669891185463
11.75587793896959,0.9514070178018036,4.3456700326413955,11.688154043999763
11.805902951475844,0.962985431839309,4.473102511990231,11.576144874868257
11.855927963982097,0.9747332190122511,4.601911359580082,11.463717767762677
11.90595297648835,0.9866036426015514,4.732015428454782,11.350948201782977
11.955977988994604,0.9985502218548765,4.863332230333319,11.237911618625727
12.006003001500858,1.0105268240324583,4.995778060729366,11.124683290911694
12.056028014007111,1.0224877550915719,5.129268125919229,11.011338191637384
12.106053026513365,1.0343878488340195,5.263716671546148,10.897950865011259
12.156078039019619,1.0461825543455499,5.399037112646174,10.784595298931128
12.206103051525872,1.0578280215606222,5.5351421648783115,10.671344799354003
12.256128064032126,1.0692811847910686,5.671943976740059,10.558271866804494
12.30615307653838,1.080499844062254,5.8093542625474175,10.445448075261705
12.356178089044633,1.0914427441061656,5.947284435957523,10.332943953658203
12.406203101550886,1.1020696508662853,6.085645743811273,10.220828870217916
12.45622811405714,1.1123414253757036,6.224349400072541,10.109170919852218
12.506253126563394,1.1222200948757162,6.363306719640897,9.998036814826051
12.556278139069647,1.1316689210490942,6.502429251814749,9.88749177889747
12.6063031515759,1.1406524652488004,6.641628913182759,9.777599445125801
12.656328164082154,1.1491366506099248,6.780818119722237,9.668421757534425
12.706353176588408,1.157088820939798,6.919909917884858,9.560018876805112
12.756378189094661,1.1644777962885466,7.0588181144516895,9.4524490901714
12.806403201600915,1.1712739251097912,7.197457404941911,9.34576872566825
12.856428214107169,1.1774491329289252,7.335743500361971,9.240032070885688
12.906453226613422,1.1829769674440034,7.4735932520849975,9.135291296363096
12.956478239119676,1.18783263999216,7.610924774653377,9.031596383750761
13.00650325162593,1.1919930633225313,7.747657566301367,8.92899505885411
13.056528264132183,1.1954368856243607,7.883712626998124,8.827532729665132
13.106553276638437,1.1981445207674541,8.019012573816303,8.72725242947456
13.15657828914469,1.2000981747197499,8.153481753435667,8.628194765146574
13.206603301650944,1.2012818681153372,8.287046351596269,8.530397870626974
13.256628314157197,1.2016814549539865,8.419634499321036,8.433897365743785
13.30665332666345,1.2012846374217663,8.551176375733158,8.338726320348018
13.356678339169704,1.2000809768299758,8.681604307299398,8.244915223830551
13.406703351675958,1.1980619006779731,8.810852863336903,8.152491960039542
13.456728364182212,1.195220705853337,8.93885894762715,8.061481787611282
13.506753376688465,1.1915525579906072,9.065561885987584,7.97190732571569
13.556778389194719,1.187054487017878,9.190903509658401,7.883788545206329
13.606803401700972,1.1817253789279434,9.31482823436898,7.797142765153341
13.656828414207226,1.1755659638184834,9.437283134955983,7.711984654726486
13.70685342671348,1.1685788002530808,9.558218015412693,7.62832624038423
13.756878439219733,1.160768256002161,9.67758547425681,7.546176918314016
13.806903451725987,1.1521404852301131,9.795340965112294,7.465543472057865
13.85692846423224,1.1427034022017133,9.911442852408472,7.386430095246953
13.906953476738494,1.1324666515877566,10.025852462108409,7.308838419358564
13.956978489244747,1.121441575456299,10.138534127386611,7.2327675463984065
14.007003501751,1.1096411770422419,10.249455229184978,7.158214086401749
14.057028514257254,1.0970800813940453,10.358586231584443,7.085172199637047
14.107053526763508,1.083774493002332,10.46590071193856,7.013633643386614
14.157078539269762,1.069742150520378,10.571375385724219,6.943587823169897
14.207103551776015,1.0550022786923812,10.674990126073464,6.875021848266302
14.257128564282269,1.0395755376097657,10.776727977959515,6.807920591386425
14.307153576788522,1.0234839694212485,10.876575167019015,6.742266752332499
14.357178589294776,1.006750942626244,10.974521103001596,6.67804092548165
14.40720360180103,0.9894010940858301,11.070558377846856,6.615221670918187
14.457228614307283,0.9714602688892835,11.164682758397937,6.553785589034947
14.507253626813537,0.9529554582174169,11.256893173769802,6.4937073984169995
14.55727863931979,0.9339147353478116,11.347191697399339,6.434960016815705
14.607303651826044,0.9143671899494784,11.435583523813374,6.377514645015561
14.657328664332297,0.8943428608172417,11.522076940159225,6.3213408533914635
14.70735367683855,0.8738726671986503,11.60668329255164,6.266406670949635
14.757378689344804,0.8529883388677869,11.689416947298133,6.212678676641696
14.807403701851058,0.8317223451022513,11.77029524707356,6.160122092737549
14.857428714357312,0.8101078227208267,11.849338462123049,6.108700880040404
14.907453726863565,0.7881785033401919,11.926569736580673,6.058377834724181
14.957478739369819,0.765968640009818,12.002015029999328,6.009114686572071
15.007503751876072,0.7435129333842989,12.075703054195229,5.960872198393289
15.057528764382326,0.7208464575924645,12.147665205518102,5.913610266394174
15.10755377688858,0.6980045859621888,12.217935492665825,5.867288021279427
15.157578789394833,0.675022916759064,12.28655046016937,5.821863929859
15.207603801901087,0.6519371990961105,12.353549107681218,5.7772958969370665
15.25762881440734,0.6287832591703876,12.418972805207142,5.733541367260069
15.307653826913594,0.6055969269805619,12.482865204427965,5.69055742730275
15.357678839419847,0.5824139636777061,12.545272146264129,5.648300906672611
15.407703851926101,0.5592699896990891,12.606241564842247,5.606728478916004
15.457728864432354,0.5362004138323968,12.66582338802829,5.565796761511702
15.507753876938608,0.5132403633546077,12.724069434697926,5.525462414841313
15.557778889444862,0.4904246153869807,12.781033308919522,5.485682239929472
15.607803901951115,0.4677875296038133,12.836770291230414,5.446413274751205
15.657828914457369,0.44536298242922817,12.891337227191585,5.407612888908289
15.707853926963622,0.4231843028520144,12.944792413410168,5.369238876481452
15.757878939469876,0.40128420998454906,12.997195481223335,5.331249546870861
15.80790395197613,0.3796947524873308,13.048607278240501,5.293603813443085
15.857928964482383,0.35844724997585387,13.099089747944364,5.256261279808631
15.907953976988637,0.33757223652188606,13.148705807554176,5.219182323561146
15.95797898949489,0.31709940635586675,13.197519224357077,5.182328177315884
16.008004002001144,0.2970575618721225,13.245594490715956,5.145661006892162
16.058029014507397,0.2774745640328792,13.292996697963819,5.109143986492417
16.10805402701365,0.2583772852615889,13.339791409396653,5.072741370737589
16.158079039519905,0.23979156491022277,13.38604453257755,5.036418563427237
16.208104052026158,0.22174216737922384,13.431822191165903,5.000142182900435
16.25812906453241,0.20425274296288626,13.477190596486157,4.963880123882408
16.308154077038665,0.18734579148644537,13.522215919050337,4.92760161571035
16.35817908954492,0.1710426287953695,13.566964160248626,4.891277276840639
16.408204102051172,0.15536335615037022,13.611501024421658,4.854879165548933
16.458229114557426,0.1403268325757585,13.655891791527143,4.818380826743529
16.50825412706368,0.12595065020187773,13.700201190612159,4.7817573348217595
16.558279139569933,0.11225111263601244,13.744493274301036,4.744985332508604
16.608304152076187,0.0992432163893657,13.788831294506258,4.708043065626072
16.65832916458244,0.08694063538147043,13.833277579568133,4.670910413751407
16.708354177088694,0.07535570853620416,13.877893413025738,4.633568916731777
16.758379189594947,0.06449943047763468,13.922738914218968,4.596001797032585
16.8084042021012,0.05438144532677192,13.967872920918024,4.558193977906127
16.858429214607455,0.045010043594072194,14.013352874173261,4.520132097376765
16.908454227113708,0.03639216215597374,14.05923470557393,4.481804518048271
16.95847923961996,0.02853338729726048,14.105572727100562,4.443201332748468
17.008504252126215,0.021437960794706876,14.152419523750826,4.404314366035331
17.05852926463247,0.01510878901119567,14.199825849114013,4.365137171598224
17.108554277138722,0.009547454963327326,14.247840524064035,4.325665025596638
17.158579289644976,0.004754233319486449,14.296510338735601,4.2858949159879955
17.20860430215123,0.0007281082793204322,14.345879957942318,4.245825527904554
17.258629314657483,-0.0025332057201136932,14.39599183018982,4.205457225148041
17.308654327163737,-0.005033240531954695,14.446886100430557,4.164792027879108
17.35867933966999,-0.006776748126851905,14.498600526700837,4.123833586586489
17.408704352176244,-0.00776967179129025,14.551170400773778,4.082587152428844
17.458729364682497,-0.008019114773194407,14.604628472955145,4.041059544049711
17.50875437718875,-0.007533306456304486,14.65900488114221,3.999259110973305
17.558779389695005,-0.00632156614934779,14.714327084258194,3.9571956936960295
17.608804402201258,-0.00439426458068409,14.770619800167827,3.9148805805950135
17.65882941470751,-0.0017627831934331317,14.827904948171943,3.872326461781735
17.708854427213765,0.0015605286598499605,14.8862015961712,3.829547380034451
17.75887943972002,0.005562398519929464,14.94552591258155,3.7865586789492647
17.808904452226272,0.010228677514476413,15.005891123075786,3.743376948454612
17.858929464732526,0.015544388832509748,15.067307472217838,3.70001996783932
17.90895447723878,0.02149377786637256,15.12978219004807,3.6565066464487552
17.958979489745033,0.028060363905363688,15.193319463669885,3.6128569622078723
18.009004502251287,0.035226993262202994,15.257920413879605,3.569091898133891
18.05902951475754,0.042975893711280494,15.323583076873206,3.5252333770047324
18.109054527263794,0.05128873011550639,15.390302391055362,3.4813041943523233
18.159079539770048,0.060146661116744,15.458070188967774,3.4373279499526523
18.2091045522763,0.06953039676321045,15.52687519434527,3.3933289779865987
18.259129564782555,0.07942025694598544,15.596703024300238,3.349332276047319
18.30915457728881,0.08979623051571872,15.667536196627063,3.305363433171582
18.359179589795062,0.10063803494983013,15.73935414221047,3.261448557073139
18.409204602301315,0.11192517644017261,15.812133222512973,3.2176142007570547
18.45922961480757,0.12363701027071682,15.885846752108916,3.1738872886938463
18.509254627313823,0.13575280135509477,15.960465026223961,3.1302950427321625
18.559279639820076,0.14825178480405818,16.03595535323139,3.0868649079280663
18.60930465232633,0.16111322639357262,16.11228209204819,3.043624478467714
18.659329664832583,0.17431648280506618,16.189406694366504,3.0006014238589915
18.709354677338837,0.1878410615106618,16.267287751647995,2.9578234155656675
18.75937968984509,0.20166668017743447,16.34588104680143,2.915318054255202
18.809404702351344,0.21577332546645744,16.425139610456185,2.873112797829083
18.859429714857598,0.23014131110436264,16.505013781737322,2.8312348904010713
18.90945472736385,0.24475133510719724,16.58545127344066,2.7897112923857006
18.959479739870105,0.2595845360387287,16.666397241499606,2.7485686118554007
19.00950475237636,0.27462254818806764,16.74779435862866,2.70783303732072
