time,A,B,C
0.0,17.11596413471298,1.1651792011206612,2.294504960418498
0.14985052058763415,16.64257758665417,1.0493770744651347,2.697767873251672
0.2997010411752683,16.147668830959248,0.9390419438415272,3.12942729723428
0.44955156176290245,15.635558948483784,0.8342479477698604,3.588024256709868
0.5994020823505366,15.110565791603495,0.7350397103241612,4.071839613333585
0.7492526029381708,14.576954245874514,0.6414343390361013,4.578911794630684
0.8991031235258049,14.038888150525915,0.5534235928357896,5.1070579105432525
1.048953644113439,13.500384528594493,0.47097615748254307,5.653897970252424
1.1988041647010732,12.965270737309687,0.39403996849429423,6.216881862089862
1.3486546852887074,12.437145099916787,0.32254452517253596,6.793318715064778
1.4985052058763415,11.919341522310807,0.2564031438303159,7.3804082221803355
1.6483557264639757,11.414898532600509,0.19551510364293356,7.975273473946321
1.7982062470516098,10.926533110111853,0.13976764452497228,8.574994825853445
1.948056767639244,10.45661959355602,0.08903778295726283,9.176644306478398
2.097907288226878,10.007173877394859,0.04319391860302406,9.777320063631219
2.2477578088145123,9.579843022163141,0.0020972117230327715,10.37418034469793
2.3976083294021464,9.175900320019592,-0.034397281316241285,10.964476514098155
2.5474588499897806,8.796245772477887,-0.06643971988716943,11.545584625459758
2.6973093705774147,8.44141185449003,-0.09418483664050852,12.115035088468042
2.847159891165049,8.111574359159492,-0.11779153226166392,12.670540000004271
2.997010411752683,7.8065680416400545,-0.13742269254570946,13.21001774565309
3.146860932340317,7.52590671044014,-0.15324520698148375,13.731614520324234
3.2967114529279513,7.268807350519376,-0.165430162728326,14.233722464889983
3.4465619735155855,7.034217806233951,-0.17415318325076196,14.714994168586475
3.5964124941032196,6.820847504230295,-0.17959487701790658,15.174353343587248
3.7462630146908538,6.627200657524251,-0.1819413586320484,15.611001537693895
3.896113535278488,6.451611362799661,-0.18138480256771314,16.0244208125198
4.045964055866122,6.2922799838126195,-0.1781239884060159,16.414372376857983
4.195814576453756,6.147310204917522,-0.1723647960529742,16.78089122710471
4.34566509704139,6.0147461401848705,-0.16432060993286884,17.124276907643047
4.4955156176290245,5.892608895226904,-0.1542125925337528,17.44508056298816
4.645366138216659,5.778932000380741,-0.14226978992199887,17.74408850931253
4.795216658804293,5.671795164847146,-0.1287290348944254,18.022302604815287
4.945067179391927,5.569355841115304,-0.11383461724484525,18.28091774545943
5.094917699979561,5.469878136742039,-0.09783769512114304,18.521296854142967
5.244768220567195,5.371758665387877,-0.08099542656206613,18.744943766761768
5.394618741154829,5.273548989916585,-0.0635698059443475,18.953474447337424
5.544469261742464,5.17397437621629,-0.045826196146110505,19.148586986013683
5.694319782330098,5.071948646000602,-0.028031553641350154,19.33203084798138
5.844170302917732,4.966584988942442,-0.01045235037594409,19.505575848112937
5.994020823505366,4.8572026677952875,0.006647796971820552,19.670981325237506
6.143871344093,4.743329623370271,0.023010772987027896,19.829965981659665
6.293721864680634,4.624701058079925,0.038386860764647875,19.984178837932863
6.4435723852682685,4.501254145984641,0.052537859978880996,20.135171730378193
6.593422905855903,4.373119082697496,0.0652403892598439,20.284373749836142
6.743273426443537,4.240606749007909,0.0762893307183441,20.43306798520225
6.893123947031171,4.104193316663898,0.08550136936187205,20.582370895068806
7.042974467618805,3.9645021725109446,0.09271857569111247,20.73321458599575
7.192824988206439,3.8222835773585992,0.09781197604437596,20.88633222735235
7.342675508794073,3.6783925079130464,0.10068505234807106,21.042246781149256
7.4925260293817075,3.533765153408285,0.10127711090332739,21.2012631716954
7.642376549969342,3.3893945528845832,0.09956645875036656,21.36346396516636
7.792227070556976,3.2463058642602647,0.09557332604805527,21.52870857416671
7.94207759114461,3.1055317524480492,0.08936247381783453,21.696635948004428
8.091928111732244,2.9680883709719184,0.08104542834553627,21.866670656542716
8.241778632319878,2.834952390196272,0.07078228651368909,22.038032224985756
8.391629152907512,2.707039495890736,0.05878304033673768,22.209747529568673
8.541479673495147,2.5851847450677856,0.045308373962511674,22.38066602057239
8.69133019408278,2.470125122622524,0.030669892339794856,22.549477500007015
8.841180714670415,2.362484593164453,0.015229747572297657,22.71473214725338
8.991031235258049,2.262761888546784,-0.000600363393111153,22.874862457376977
9.140881755845683,2.1713212140345335,-0.01636084775332519,23.028206734086705
9.290732276433317,2.0883859959307522,-0.03154652156873007,23.173033762653006
9.440582797020951,2.014035731959556,-0.045609569831134525,23.307568277669247
9.590433317608586,1.94820594395886,-0.05796315169391301,23.43001683637169
9.74028383819622,1.890691171630945,-0.06798563065801379,23.53859371025773
9.890134358783854,1.8411508873730515,-0.07502539941821422,23.63154641578509
10.039984879371488,1.7991181566504464,-0.07840625907097691,23.707180518726872
10.189835399959122,1.7640108169990298,-0.07743330262911503,23.76388336593746
10.339685920546756,1.7351449024829688,-0.07139924344097288,23.80014642240899
10.48953644113439,1.711750000109864,-0.059591120335006895,23.814585920051567
10.639386961722025,1.6929861910261919,-0.041297303262906815,23.805961557034642
10.789237482309659,1.6779622028521541,-0.015814716049234706,23.77319302215299
10.939088002897293,1.6657543806980435,0.017543813282683295,23.71537415686289
11.088938523484927,1.6554260735156427,0.05944216911558068,23.631784607678853
11.238789044072561,1.6460470296058969,0.11051362997597641,23.521898862824553
11.388639564660195,1.6367124003017555,0.17135371591603588,23.38539260868748
11.53849008524783,1.6265609638925582,0.24251330288712145,23.22214638304314
11.688340605835464,1.6147922024251053,0.32449210475081053,23.03224654252277
11.838191126423098,1.600681891635959,0.41773262128932775,22.815983600764856
11.988041647010732,1.5835958983377767,0.5226146466919711,22.57384803052876
12.137892167598366,1.5630019193775258,0.6394504275127042,22.306523657225323
12.287742688186,1.538478940979878,0.7684805520481729,22.014878802364308
12.437593208773635,1.509724245969483,0.9098706445330742,21.69995536293189
12.587443729361269,1.4765578480452928,1.0637089275759846,21.36295603636545
12.737294249948903,1.43892428592153,1.2300047049744212,21.00522992033968
12.887144770536537,1.3968917646847387,1.408687804589691,20.628256731848104
13.036995291124171,1.3506486860657383,1.5996090074905545,20.233629900967745
13.186845811711805,1.3004976624206854,1.8025414752733164,19.823038801223067
13.33669633229944,1.246847160018606,2.0171831725373957,19.39825038068421
13.486546852887074,1.1902009647566665,2.243160266161443,18.961090455983044
13.636397373474708,1.1311457067506268,2.4800314675198827,18.513424925516215
13.786247894062342,1.0703367185452146,2.7272932683509645,18.057141148493987
13.936098414649976,1.0084825342282955,2.9843860058876794,17.594129723509813
14.08594893523761,0.9463283629006342,3.250700678349982,17.126266884316472
14.235799455825244,0.8846388892635115,3.5255864182262866,16.6553977119041
14.385649976412878,0.8241807661903475,3.8083585181952917,16.183320341218998
14.535500497000513,0.7657051688376125,4.098306893296398,15.711771318390378
14.685351017588147,0.7099307770640546,4.394704853275863,15.242412240608688
14.835201538175781,0.6575275427499182,4.69681805112373,14.776817786285713
14.985052058763415,0.6091015812695791,5.003913467859999,14.316465218277841
15.13490257935105,0.5651815022401911,5.315268289785515,13.862725418207175
